timestamp,fft_hr,fft_hr_smoothed,breathing_rate
2025-01-12 11:06,60,60.282444,
2025-01-12 11:06,60,60.292816,
2025-01-12 11:06,60,60.302452,
2025-01-12 11:06,60,60.31128,
2025-01-12 11:07,60,60.319195,
2025-01-12 11:07,60,60.326134,
2025-01-12 11:07,60,60.376804,
2025-01-12 11:07,66,60.407726,
2025-01-12 11:07,60,60.41608,
2025-01-12 11:07,60,60.42407,
2025-01-12 11:08,60,60.431652,
2025-01-12 11:08,60,60.438797,
2025-01-12 11:08,60,60.451305,
2025-01-12 11:08,,60.48867,13.500001
2025-01-12 11:08,60,60.5036,
2025-01-12 11:08,60,60.543705,
2025-01-12 11:08,60,60.587013,
2025-01-12 11:08,66,60.608536,
2025-01-12 11:09,60,60.63053,
2025-01-12 11:09,60,60.65302,
2025-01-12 11:09,60,60.675953,
2025-01-12 11:09,60,60.724636,
2025-01-12 11:09,60,60.72639,
2025-01-12 11:09,66,60.750675,
2025-01-12 11:09,54.000004,60.800453,
2025-01-12 11:10,60,60.85361,
2025-01-12 11:10,60,60.910294,
2025-01-12 11:10,,60.970623,13.500001
2025-01-12 11:10,60,61.02887,
2025-01-12 11:10,60,61.065594,
2025-01-12 11:10,60,61.08333,
2025-01-12 11:10,60,61.12323,
2025-01-12 11:11,60,61.162758,
2025-01-12 11:11,60,61.226925,
2025-01-12 11:11,60,61.268074,
2025-01-12 11:11,60,61.308163,
2025-01-12 11:11,66,61.37217,
2025-01-12 11:11,66,61.437756,
2025-01-12 11:11,60,61.485413,
2025-01-12 11:12,60,61.556587,
2025-01-12 11:12,60,61.629013,
2025-01-12 11:12,60,61.67738,14.000001
2025-01-12 11:12,66,61.72371,
2025-01-12 11:12,66,61.793015,
2025-01-12 11:12,60,61.863117,
2025-01-12 11:12,66,61.93409,
2025-01-12 11:13,66,62.005993,
2025-01-12 11:13,60,62.104256,
2025-01-12 11:13,60,62.162224,
2025-01-12 11:13,60,62.243763,
2025-01-12 11:13,60,62.326733,
2025-01-12 11:13,66,62.411278,
2025-01-12 11:14,54.000004,62.497543,
2025-01-12 11:14,60,62.56032,
2025-01-12 11:14,66,62.62751,
2025-01-12 11:14,,62.71253,13.500001
2025-01-12 11:14,66,62.79903,
2025-01-12 11:14,66,62.886982,
2025-01-12 11:14,60,62.951077,
2025-01-12 11:14,60,63.038517,
2025-01-12 11:15,60,63.101658,
2025-01-12 11:15,60,63.162334,
2025-01-12 11:15,60,63.22008,
2025-01-12 11:15,66,63.27445,
2025-01-12 11:15,60,63.35023,
2025-01-12 11:15,60,63.424965,
2025-01-12 11:15,66,63.49843,
2025-01-12 11:16,66,63.550922,
2025-01-12 11:16,66,63.604244,
2025-01-12 11:16,,63.677418,14.000001
2025-01-12 11:16,66,63.74809,
2025-01-12 11:16,60,63.81614,
2025-01-12 11:16,60,63.881523,
2025-01-12 11:16,66,63.92476,
2025-01-12 11:17,66,63.96781,
2025-01-12 11:17,66,64.02999,
2025-01-12 11:17,66,64.069664,
2025-01-12 11:17,72,64.10903,
2025-01-12 11:17,66,64.16749,
2025-01-12 11:17,66,64.22306,
2025-01-12 11:17,66,64.250725,
2025-01-12 11:18,66,64.28964,
2025-01-12 11:18,66,64.31417,
2025-01-12 11:18,60,64.378174,13.500001
2025-01-12 11:18,66,64.41829,
2025-01-12 11:18,60,64.43764,
2025-01-12 11:18,66,64.45852,
2025-01-12 11:18,66,64.480995,
2025-01-12 11:19,60,64.505135,
2025-01-12 11:19,66,64.55042,
2025-01-12 11:19,60,64.59494,
2025-01-12 11:19,60,64.63893,
2025-01-12 11:19,60,64.65731,
2025-01-12 11:19,60,64.69756,
2025-01-12 11:20,66,64.71808,
2025-01-12 11:20,66,64.76044,
2025-01-12 11:20,66,64.80247,
2025-01-12 11:20,,64.79944,14.5
2025-01-12 11:20,66,64.8206,
2025-01-12 11:20,66,64.84346,
2025-01-12 11:20,66,64.86775,
2025-01-12 11:20,66,64.89317,
2025-01-12 11:21,66,64.93899,
2025-01-12 11:21,66,64.98291,
2025-01-12 11:21,66,65.00553,
2025-01-12 11:21,66,65.028824,
2025-01-12 11:21,66,65.05259,
2025-01-12 11:21,66,65.07662,
2025-01-12 11:21,66,65.08126,
2025-01-12 11:22,66,65.10783,
2025-01-12 11:22,60,65.133965,
2025-01-12 11:22,,65.15959,14.000001
2025-01-12 11:22,66,65.18468,
2025-01-12 11:22,66,65.209175,
2025-01-12 11:22,66,65.25258,
2025-01-12 11:22,66,65.273445,
2025-01-12 11:23,66,65.313545,
2025-01-12 11:23,66,65.33143,
2025-01-12 11:23,66,65.34939,
2025-01-12 11:23,66,65.38694,
2025-01-12 11:23,66,65.40265,
2025-01-12 11:23,66,65.43826,
2025-01-12 11:23,60,65.471825,
2025-01-12 11:24,66,65.48671,
2025-01-12 11:24,66,65.48934,
2025-01-12 11:24,66,65.49291,14.000001
2025-01-12 11:24,66,65.497314,
2025-01-12 11:24,60,65.50244,
2025-01-12 11:24,66,65.508194,
2025-01-12 11:24,66,65.48913,
2025-01-12 11:25,66,65.492424,
2025-01-12 11:25,66,65.49569,
2025-01-12 11:25,66,65.49885,
2025-01-12 11:25,66,65.50177,
2025-01-12 11:25,66,65.504395,
2025-01-12 11:25,66,65.50662,
2025-01-12 11:26,66,65.50844,
2025-01-12 11:26,66,65.509796,
2025-01-12 11:26,66,65.51068,
2025-01-12 11:26,,65.5111,13.500001
2025-01-12 11:26,66,65.511086,
2025-01-12 11:26,66,65.53016,
2025-01-12 11:26,66,65.53342,
2025-01-12 11:26,66,65.52938,
2025-01-12 11:27,66,65.52553,
2025-01-12 11:27,66,65.52195,
2025-01-12 11:27,66,65.5441,
2025-01-12 11:27,66,65.54476,
2025-01-12 11:27,66,65.54633,
2025-01-12 11:27,66,65.54892,
2025-01-12 11:27,66,65.577965,
2025-01-12 11:28,66,65.603165,
2025-01-12 11:28,66,65.61533,
2025-01-12 11:28,,65.6489,14.000001
2025-01-12 11:28,60,65.66245,
2025-01-12 11:28,66,65.67827,
2025-01-12 11:28,66,65.69632,
2025-01-12 11:28,66,65.71655,
2025-01-12 11:29,66,65.758385,
2025-01-12 11:29,60,65.78021,
2025-01-12 11:29,66,65.80416,
2025-01-12 11:29,66,65.83,
2025-01-12 11:29,66,65.85753,
2025-01-12 11:29,66,65.886475,
2025-01-12 11:29,66,65.94189,
2025-01-12 11:30,66,65.984665,
2025-01-12 11:30,66,66.02093,
2025-01-12 11:30,66,66.057846,14.000001
2025-01-12 11:30,66,66.09507,
2025-01-12 11:30,66,66.10699,
2025-01-12 11:30,66,66.140526,
2025-01-12 11:30,66,66.173096,
2025-01-12 11:31,66,66.20442,
2025-01-12 11:31,66,66.234184,
2025-01-12 11:31,66,66.26214,
2025-01-12 11:31,66,66.28799,
2025-01-12 11:31,72,66.31157,
2025-01-12 11:31,66,66.33268,
2025-01-12 11:32,66,66.351166,
2025-01-12 11:32,66,66.36692,
2025-01-12 11:32,72,66.379845,
2025-01-12 11:32,,66.38994,14.000001
2025-01-12 11:32,66,66.397156,
2025-01-12 11:32,66,66.42689,
2025-01-12 11:32,66,66.444885,
2025-01-12 11:32,66,66.46534,
2025-01-12 11:33,66,66.46177,
2025-01-12 11:33,66,66.456535,
2025-01-12 11:33,66,66.449814,
2025-01-12 11:33,66,66.441734,
2025-01-12 11:33,66,66.45195,
2025-01-12 11:33,66,66.43918,
2025-01-12 11:33,66,66.425835,
2025-01-12 11:34,66,66.41206,
2025-01-12 11:34,72,66.39803,
2025-01-12 11:34,,66.383896,14.000001
2025-01-12 11:34,66,66.36977,
2025-01-12 11:34,66,66.35579,
2025-01-12 11:34,66,66.34206,
2025-01-12 11:34,60,66.32867,
2025-01-12 11:35,66,66.3157,
2025-01-12 11:35,66,66.3032,
2025-01-12 11:35,66,66.31657,
2025-01-12 11:35,66,66.33383,
2025-01-12 11:35,66,66.33002,
2025-01-12 11:35,66,66.32736,
2025-01-12 11:35,66,66.32589,
2025-01-12 11:36,66,66.30608,
2025-01-12 11:36,66,66.30937,
2025-01-12 11:36,66,66.33874,14.000001
2025-01-12 11:36,66,66.37221,
2025-01-12 11:36,66,66.3905,
2025-01-12 11:36,66,66.42233,
2025-01-12 11:36,72,66.448006,
2025-01-12 11:37,66,66.5002,
2025-01-12 11:37,66,66.531555,
2025-01-12 11:37,66,66.58953,
2025-01-12 11:37,66,66.62675,
2025-01-12 11:37,66,66.6653,
2025-01-12 11:37,66,66.705025,
2025-01-12 11:38,66,66.74572,
2025-01-12 11:38,66,66.78718,
2025-01-12 11:38,66,66.829124,
2025-01-12 11:38,,66.87126,14.000001
2025-01-12 11:38,66,66.913315,
2025-01-12 11:38,66,66.93543,
2025-01-12 11:38,66,66.97225,
2025-01-12 11:38,66,67.014984,
2025-01-12 11:39,66,67.05586,
2025-01-12 11:39,66,67.09451,
2025-01-12 11:39,66,67.12475,
2025-01-12 11:39,66,67.15205,
2025-01-12 11:39,72,67.17603,
2025-01-12 11:39,72,67.1964,
2025-01-12 11:39,66,67.212814,
2025-01-12 11:40,66,67.23349,
2025-01-12 11:40,66,67.267685,
2025-01-12 11:40,,67.30074,14.5
2025-01-12 11:40,66,67.30749,
2025-01-12 11:40,72,67.31013,
2025-01-12 11:40,72,67.308655,
2025-01-12 11:40,72,67.30311,
2025-01-12 11:41,72,67.293594,
2025-01-12 11:41,66,67.30552,
2025-01-12 11:41,72,67.27236,
2025-01-12 11:41,66,67.25803,
2025-01-12 11:41,72,67.24057,
2025-01-12 11:41,66,67.2456,
2025-01-12 11:41,66,67.2262,
2025-01-12 11:42,66,67.20493,
2025-01-12 11:42,66,67.18216,
2025-01-12 11:42,66,67.15824,13.500001
2025-01-12 11:42,66,67.13352,
2025-01-12 11:42,66,67.13361,
2025-01-12 11:42,66,67.136856,
2025-01-12 11:42,66,67.1185,
2025-01-12 11:43,66,67.10105,
2025-01-12 11:43,66,67.08466,
2025-01-12 11:43,66,67.06952,
2025-01-12 11:43,66,67.0557,
2025-01-12 11:43,60,67.04325,
2025-01-12 11:43,66,67.03215,
2025-01-12 11:44,66,67.022385,
2025-01-12 11:44,66,66.99432,
2025-01-12 11:44,66,66.96985,
2025-01-12 11:44,,66.967995,14.000001
2025-01-12 11:44,72,66.99167,
2025-01-12 11:44,72,66.99339,
2025-01-12 11:44,66,66.995224,
2025-01-12 11:44,66,66.99693,
2025-01-12 11:45,66,66.97884,
2025-01-12 11:45,66,66.96272,
2025-01-12 11:45,66,66.94809,
2025-01-12 11:45,72,66.9345,
2025-01-12 11:45,66,66.941,
2025-01-12 11:45,66,66.9511,
2025-01-12 11:45,66,66.95887,
2025-01-12 11:46,72,66.944786,
2025-01-12 11:46,66,66.950325,
2025-01-12 11:46,,66.95324,13.500001
2025-01-12 11:46,66,66.95358,
2025-01-12 11:46,66,66.9514,
2025-01-12 11:46,66,66.946815,
2025-01-12 11:46,72,66.939896,
2025-01-12 11:47,72,66.93077,
2025-01-12 11:47,66,66.91959,
2025-01-12 11:47,66,66.90647,
2025-01-12 11:47,66,66.91689,
2025-01-12 11:47,66,66.878395,
2025-01-12 11:47,66,66.86068,
2025-01-12 11:47,66,66.84161,
2025-01-12 11:48,66,66.84085,
2025-01-12 11:48,66,66.817055,
2025-01-12 11:48,66,66.79262,14.000001
2025-01-12 11:48,66,66.767624,
2025-01-12 11:48,66,66.76752,
2025-01-12 11:48,72,66.71331,
2025-01-12 11:48,66,66.66897,
2025-01-12 11:49,66,66.62688,
2025-01-12 11:49,66,66.60634,
2025-01-12 11:49,66,66.58522,
2025-01-12 11:49,66,66.56359,
2025-01-12 11:49,66,66.56688,
2025-01-12 11:49,66,66.5479,
2025-01-12 11:50,66,66.50952,
2025-01-12 11:50,72,66.49331,
2025-01-12 11:50,66,66.47709,
2025-01-12 11:50,,66.460976,14.000001
2025-01-12 11:50,66,66.42557,
2025-01-12 11:50,66,66.4124,
2025-01-12 11:50,66,66.399315,
2025-01-12 11:50,66,66.4117,
2025-01-12 11:51,66,66.40236,
2025-01-12 11:51,66,66.39361,
2025-01-12 11:51,66,66.36605,
2025-01-12 11:51,66,66.34169,
2025-01-12 11:51,66,66.33979,
2025-01-12 11:51,72,66.33815,
2025-01-12 11:51,60,66.31147,
2025-01-12 11:52,66,66.290184,
2025-01-12 11:52,66,66.28355,
2025-01-12 11:52,,66.30201,14.5
2025-01-12 11:52,66,66.27295,
2025-01-12 11:52,66,66.26589,
2025-01-12 11:52,66,66.20788,
2025-01-12 11:52,72,66.16808,
2025-01-12 11:53,60,66.098625,
2025-01-12 11:53,66,66.02686,
2025-01-12 11:53,66,65.94636,
2025-01-12 11:53,66,65.881744,
2025-01-12 11:53,66,65.81052,
2025-01-12 11:53,66,65.70697,
2025-01-12 11:53,72,65.61818,
2025-01-12 11:54,66,65.52167,
2025-01-12 11:54,66,65.41729,
2025-01-12 11:54,66,65.30495,14.000001
2025-01-12 11:54,66,65.165115,
2025-01-12 11:54,66,65.06472,
2025-01-12 11:54,66,64.984955,
2025-01-12 11:54,66,64.85383,
2025-01-12 11:55,66,64.716194,
2025-01-12 11:55,72,64.57249,
2025-01-12 11:55,66,64.39793,
2025-01-12 11:55,66,64.21501,
2025-01-12 11:55,66,64.049446,
2025-01-12 11:55,66,63.879627,
2025-01-12 11:56,66,63.706314,
2025-01-12 11:56,66,63.555588,
2025-01-12 11:56,60,63.41215,
2025-01-12 11:56,,63.2655,13.500001
2025-01-12 11:56,66,63.097282,
2025-01-12 11:56,72,62.905323,
2025-01-12 11:56,60,62.712368,
2025-01-12 11:56,66,62.518936,
2025-01-12 11:57,54.000004,62.350773,
2025-01-12 11:57,60,62.186287,
2025-01-12 11:57,54.000004,62.031944,
2025-01-12 11:57,60,61.927265,
2025-01-12 11:57,54.000004,61.83465,
2025-01-12 11:57,60,61.70446,
2025-01-12 11:57,60,61.556274,
2025-01-12 11:58,54.000004,61.429142,
2025-01-12 11:58,60,61.3421,
2025-01-12 11:58,,61.221035,15.500001
2025-01-12 11:58,60,61.104374,
2025-01-12 11:58,60,60.99171,
2025-01-12 11:58,60,60.907955,
2025-01-12 11:58,66,60.830654,
2025-01-12 11:59,72,60.759487,
2025-01-12 11:59,60,60.66886,
2025-01-12 11:59,60,60.60567,
2025-01-12 11:59,60,60.5473,
2025-01-12 11:59,54.000004,60.473827,
2025-01-12 11:59,54.000004,60.426323,
2025-01-12 11:59,60,60.43277,
2025-01-12 12:00,60,60.43198,
2025-01-12 12:00,60,60.430374,
2025-01-12 12:00,66,60.38472,12.500001
2025-01-12 12:00,72,60.36425,
2025-01-12 12:00,60,60.39123,
2025-01-12 12:00,60,60.38962,
2025-01-12 12:00,54.000004,60.37603,
2025-01-12 12:01,54.000004,60.37091,
2025-01-12 12:01,54.000004,60.387688,
2025-01-12 12:01,60,60.410038,
2025-01-12 12:01,60,60.45168,
2025-01-12 12:01,66,60.471268,
2025-01-12 12:01,66,60.535908,
2025-01-12 12:02,72,60.582268,
2025-01-12 12:02,60,60.627018,
2025-01-12 12:02,54.000004,60.625698,
2025-01-12 12:02,,60.64774,12.000001
2025-01-12 12:02,66,60.66497,
2025-01-12 12:02,60,60.683075,
2025-01-12 12:02,54.000004,60.727158,
2025-01-12 12:02,54.000004,60.749718,
2025-01-12 12:03,60,60.747494,
2025-01-12 12:03,60,60.74208,
2025-01-12 12:03,60,60.73877,
2025-01-12 12:03,54.000004,60.692142,
2025-01-12 12:03,60,60.709835,
2025-01-12 12:03,60,60.72475,
2025-01-12 12:03,60,60.73664,
2025-01-12 12:04,60,60.764698,
2025-01-12 12:04,72,60.812023,
2025-01-12 12:04,,60.7613,16.5
2025-01-12 12:04,66,60.751396,
2025-01-12 12:04,54.000004,60.737637,
2025-01-12 12:04,60,60.700485,
2025-01-12 12:04,66,60.66764,
2025-01-12 12:05,60,60.652607,
2025-01-12 12:05,60,60.63323,
2025-01-12 12:05,66,60.629158,
2025-01-12 12:05,60,60.618706,
2025-01-12 12:05,66,60.56865,
2025-01-12 12:05,60,60.47255,
2025-01-12 12:05,60,60.417885,
2025-01-12 12:06,66,60.341053,
2025-01-12 12:06,66,60.26443,18
2025-01-12 12:06,60,60.118095,
2025-01-12 12:06,54.000004,60.057777,
2025-01-12 12:06,60,60.014473,
2025-01-12 12:06,54.000004,59.95378,
2025-01-12 12:07,60,59.83986,
2025-01-12 12:07,66,59.769447,
2025-01-12 12:07,60,59.718056,
2025-01-12 12:07,54.000004,59.68959,
2025-01-12 12:07,54.000004,59.592728,
2025-01-12 12:08,60,59.519768,
2025-01-12 12:08,54.000004,59.44894,
2025-01-12 12:08,60,59.40013,
2025-01-12 12:08,,59.357586,12.500001
2025-01-12 12:08,60,59.29665,
2025-01-12 12:08,60,59.23991,
2025-01-12 12:08,66,59.18764,
2025-01-12 12:09,48,59.07582,
2025-01-12 12:09,60,59.008884,
2025-01-12 12:09,60,58.956066,
2025-01-12 12:09,60,58.99945,
2025-01-12 12:09,66,58.980907,
2025-01-12 12:09,60,58.94783,
2025-01-12 12:09,60,58.941814,
2025-01-12 12:10,60,58.940628,
2025-01-12 12:10,60,58.9248,
2025-01-12 12:10,,58.91048,16.5
2025-01-12 12:10,48,58.953724,
2025-01-12 12:10,60,59.00444,
2025-01-12 12:10,60,59.062786,
2025-01-12 12:10,60,59.08412,
2025-01-12 12:11,48,59.11246,
2025-01-12 12:11,60,59.16681,
2025-01-12 12:11,60,59.294735,
2025-01-12 12:11,60,59.38525,
2025-01-12 12:11,54.000004,59.502316,
2025-01-12 12:11,60,59.604378,
2025-01-12 12:11,60,59.694054,
2025-01-12 12:12,66,59.812664,
2025-01-12 12:12,54.000004,59.931885,
2025-01-12 12:12,60,60.051464,16.5
2025-01-12 12:12,60,60.17693,
2025-01-12 12:12,60,60.302094,
2025-01-12 12:12,66,60.432407,
2025-01-12 12:12,60,60.59277,
2025-01-12 12:13,60,60.73547,
2025-01-12 12:13,60,60.907635,
2025-01-12 12:13,54.000004,61.067387,
2025-01-12 12:13,60,61.294987,
2025-01-12 12:13,60,61.485107,
2025-01-12 12:13,72,61.656776,
2025-01-12 12:14,60,61.831764,
2025-01-12 12:14,60,61.990147,
2025-01-12 12:14,60,62.17285,
2025-01-12 12:14,,62.357136,18
2025-01-12 12:14,60,62.56781,
2025-01-12 12:14,54.000004,62.782402,
2025-01-12 12:14,72,63.026672,
2025-01-12 12:14,66,63.28407,
2025-01-12 12:15,66,63.501095,
2025-01-12 12:15,60,63.721996,
2025-01-12 12:15,60,63.84522,
2025-01-12 12:15,60,64.02252,
2025-01-12 12:15,72,64.122185,
2025-01-12 12:15,66,64.226265,
2025-01-12 12:16,66,64.352234,
2025-01-12 12:16,66,64.53953,
2025-01-12 12:16,,64.600426,19.000002
2025-01-12 12:16,66,64.72066,
2025-01-12 12:16,60,64.81325,
2025-01-12 12:16,60,64.887985,
2025-01-12 12:16,66,64.89919,
2025-01-12 12:17,60,64.91543,
2025-01-12 12:17,66,64.88812,
2025-01-12 12:17,72,64.92023,
2025-01-12 12:17,66,64.91371,
2025-01-12 12:17,72,64.8906,
2025-01-12 12:17,72,64.82544,
2025-01-12 12:18,72,64.75981,
2025-01-12 12:18,72,64.65212,
2025-01-12 12:18,66,64.55006,17.000002
2025-01-12 12:18,66,64.39293,
2025-01-12 12:18,66,64.28971,
2025-01-12 12:18,66,64.14951,
2025-01-12 12:18,66,63.97035,
2025-01-12 12:19,72,63.80072,
2025-01-12 12:19,72,63.645042,
2025-01-12 12:19,72,63.451637,
2025-01-12 12:19,72,63.16056,
2025-01-12 12:19,72,62.906067,
2025-01-12 12:19,72,62.644794,
2025-01-12 12:20,48,62.397327,
2025-01-12 12:20,54.000004,62.142853,
2025-01-12 12:20,48,61.908127,
2025-01-12 12:20,,61.608288,14.5
2025-01-12 12:20,60,61.330395,
2025-01-12 12:20,72,61.053234,
2025-01-12 12:20,48,60.777782,
2025-01-12 12:20,66,60.530247,
2025-01-12 12:21,66,60.26417,
2025-01-12 12:21,54.000004,60.047325,
2025-01-12 12:21,48,59.83642,
2025-01-12 12:21,54.000004,59.63838,
2025-01-12 12:21,48,59.473694,
2025-01-12 12:21,72,59.27649,
2025-01-12 12:21,60,59.04702,
2025-01-12 12:22,60,58.857544,
2025-01-12 12:22,54.000004,58.67591,
2025-01-12 12:22,,58.509514,14.5
2025-01-12 12:22,54.000004,58.35824,
2025-01-12 12:22,60,58.196594,
2025-01-12 12:22,60,58.09109,
2025-01-12 12:22,66,57.971905,
2025-01-12 12:23,60,57.860928,
2025-01-12 12:23,54.000004,57.7324,
2025-01-12 12:23,60,57.633114,
2025-01-12 12:23,66,57.520786,
2025-01-12 12:23,54.000004,57.442158,
2025-01-12 12:23,48,57.34905,
2025-01-12 12:23,54.000004,57.279728,
2025-01-12 12:24,54.000004,57.22712,
2025-01-12 12:24,54.000004,57.157925,
2025-01-12 12:24,54.000004,57.196766,15.500001
2025-01-12 12:24,60,57.213463,
2025-01-12 12:24,54.000004,57.224678,
2025-01-12 12:24,54.000004,57.217598,
2025-01-12 12:24,54.000004,57.18114,
2025-01-12 12:25,54.000004,57.10557,
2025-01-12 12:25,60,57.11239,
2025-01-12 12:25,54.000004,57.054317,
2025-01-12 12:25,60,56.99748,
2025-01-12 12:25,60,57.056152,
2025-01-12 12:25,66,57.13945,
2025-01-12 12:26,66,57.105488,
2025-01-12 12:26,60,57.11012,
2025-01-12 12:26,54.000004,57.031246,
2025-01-12 12:26,,56.99604,18
2025-01-12 12:26,60,56.95983,
2025-01-12 12:26,60,56.941925,
2025-01-12 12:26,60,56.9202,
2025-01-12 12:26,54.000004,56.89484,
2025-01-12 12:27,60,56.87178,
2025-01-12 12:27,54.000004,56.851257,
2025-01-12 12:27,54.000004,56.81397,
2025-01-12 12:27,48,56.776302,
2025-01-12 12:27,54.000004,56.808315,
2025-01-12 12:27,54.000004,56.81616,
2025-01-12 12:28,60,56.793606,
2025-01-12 12:28,54.000004,56.7914,
2025-01-12 12:28,,56.80695,13.000001
2025-01-12 12:28,60,56.82434,
2025-01-12 12:28,54.000004,56.818707,
2025-01-12 12:28,60,56.812386,
2025-01-12 12:29,60,56.805424,
2025-01-12 12:29,54.000004,56.778378,
2025-01-12 12:29,54.000004,56.77262,
2025-01-12 12:29,54.000004,56.8418,
2025-01-12 12:29,54.000004,56.894585,
2025-01-12 12:29,54.000004,56.979008,
2025-01-12 12:29,54.000004,57.054096,
2025-01-12 12:30,54.000004,57.14512,
2025-01-12 12:30,72,57.21722,
2025-01-12 12:30,72,57.24961,11.500001
2025-01-12 12:30,48,57.26674,
2025-01-12 12:30,54.000004,57.290047,
2025-01-12 12:30,54.000004,57.363464,
2025-01-12 12:30,54.000004,57.486954,
2025-01-12 12:31,54.000004,57.58441,
2025-01-12 12:31,54.000004,57.72295,
2025-01-12 12:31,54.000004,57.771767,
2025-01-12 12:31,54.000004,57.818863,
2025-01-12 12:31,60,57.93324,
2025-01-12 12:31,60,58.003075,
2025-01-12 12:32,60,58.091454,
2025-01-12 12:32,54.000004,58.17547,
2025-01-12 12:32,66,58.27394,
2025-01-12 12:32,,58.34467,13.000001
2025-01-12 12:32,60,58.434513,
2025-01-12 12:32,54.000004,58.475975,
2025-01-12 12:32,54.000004,58.506702,
2025-01-12 12:32,60,58.563347,
2025-01-12 12:33,54.000004,58.609207,
2025-01-12 12:33,54.000004,58.67058,
2025-01-12 12:33,54.000004,58.70548,
2025-01-12 12:33,54.000004,58.735783,
2025-01-12 12:33,54.000004,58.75528,
2025-01-12 12:33,72,58.73841,
2025-01-12 12:33,66,58.808266,
2025-01-12 12:34,72,58.876648,
2025-01-12 12:34,72,58.94451,
2025-01-12 12:34,,58.96225,16
2025-01-12 12:34,66,58.97499,
2025-01-12 12:34,54.000004,58.92491,
2025-01-12 12:34,54.000004,58.85339,
2025-01-12 12:34,54.000004,58.885563,
2025-01-12 12:35,60,58.891865,
2025-01-12 12:35,66,58.870117,
2025-01-12 12:35,60,58.81785,
2025-01-12 12:35,72,58.782936,
2025-01-12 12:35,48,58.74367,
2025-01-12 12:35,48,58.725857,
2025-01-12 12:35,60,58.70799,
2025-01-12 12:36,54.000004,58.65443,
2025-01-12 12:36,54.000004,58.59394,
2025-01-12 12:36,54.000004,58.533924,13.500001
2025-01-12 12:36,54.000004,58.519115,
2025-01-12 12:36,54.000004,58.46645,
2025-01-12 12:36,60,58.452038,
2025-01-12 12:36,54.000004,58.434025,
2025-01-12 12:37,48,58.413986,
2025-01-12 12:37,60,58.417145,
2025-01-12 12:37,60,58.40195,
2025-01-12 12:37,60,58.35932,
2025-01-12 12:37,60,58.361652,
2025-01-12 12:37,60,58.36443,
2025-01-12 12:38,54.000004,58.36773,
2025-01-12 12:38,48,58.37151,
2025-01-12 12:38,72,58.26675,
2025-01-12 12:38,,58.208115,12.500001
2025-01-12 12:38,72,58.130806,
2025-01-12 12:38,60,58.081436,
2025-01-12 12:38,60,58.050076,
2025-01-12 12:38,60,58.028015,
2025-01-12 12:39,54.000004,58.0213,
2025-01-12 12:39,60,58.058395,
2025-01-12 12:39,60,58.044964,
2025-01-12 12:39,54.000004,58.031536,
2025-01-12 12:39,48,57.998913,
2025-01-12 12:39,54.000004,57.988827,
2025-01-12 12:39,54.000004,57.940388,
2025-01-12 12:40,60,57.975838,
2025-01-12 12:40,60,58.007103,
2025-01-12 12:40,,58.02145,13.000001
2025-01-12 12:40,54.000004,58.086586,
2025-01-12 12:40,54.000004,58.159187,
2025-01-12 12:40,60,58.215115,
2025-01-12 12:41,60,58.25214,
2025-01-12 12:41,66,58.267693,
2025-01-12 12:41,60,58.26466,
2025-01-12 12:41,54.000004,58.284508,
2025-01-12 12:41,60,58.34971,
2025-01-12 12:41,60,58.351936,
2025-01-12 12:41,48,58.38268,
2025-01-12 12:42,60,58.40254,
2025-01-12 12:42,60,58.41732,
2025-01-12 12:42,60,58.459023,13.500001
2025-01-12 12:42,60,58.524387,
2025-01-12 12:42,48,58.58504,
2025-01-12 12:42,54.000004,58.588047,
2025-01-12 12:42,54.000004,58.599007,
2025-01-12 12:43,60,58.616726,
2025-01-12 12:43,60,58.679016,
2025-01-12 12:43,60,58.740814,
2025-01-12 12:43,54.000004,58.826916,
2025-01-12 12:43,66,58.908997,
2025-01-12 12:43,54.000004,58.96743,
2025-01-12 12:44,60,59.04937,
2025-01-12 12:44,60,59.126644,
2025-01-12 12:44,60,59.269356,
2025-01-12 12:44,,59.341476,17.000002
2025-01-12 12:44,60,59.384544,
2025-01-12 12:44,60,59.40109,
2025-01-12 12:44,66,59.43826,
2025-01-12 12:44,72,59.486664,
2025-01-12 12:45,72,59.53809,
2025-01-12 12:45,66,59.585304,
2025-01-12 12:45,60,59.60917,
2025-01-12 12:45,54.000004,59.631905,
2025-01-12 12:45,54.000004,59.659424,
2025-01-12 12:45,54.000004,59.685947,
2025-01-12 12:45,60,59.7311,
2025-01-12 12:46,54.000004,59.75352,
2025-01-12 12:46,60,59.775566,
2025-01-12 12:46,,59.836273,13.000001
2025-01-12 12:46,54.000004,59.85284,
2025-01-12 12:46,60,59.869793,
2025-01-12 12:46,60,59.887142,
2025-01-12 12:46,54.000004,59.90491,
2025-01-12 12:47,60,59.96199,
2025-01-12 12:47,60,59.994907,
2025-01-12 12:47,60,60.051373,
2025-01-12 12:47,60,60.06477,
2025-01-12 12:47,60,60.104744,
2025-01-12 12:47,66,60.123802,
2025-01-12 12:47,60,60.163525,
2025-01-12 12:48,60,60.179565,
2025-01-12 12:48,66,60.248734,
2025-01-12 12:48,60,60.29991,12.000001
2025-01-12 12:48,72,60.355457,
2025-01-12 12:48,60,60.364773,
2025-01-12 12:48,54.000004,60.397156,
2025-01-12 12:48,54.000004,60.430138,
2025-01-12 12:49,60,60.438156,
